file,year,line_no,keyword,context
R5-3giketukekka,2023,61,予算,令和４年度御杖村一般会計補正予算(第７号)の議定について              〃         〃               R5.3.13    〃      〃        〃
R5-3giketukekka,2023,61,補正予算,令和４年度御杖村一般会計補正予算(第７号)の議定について              〃         〃               R5.3.13    〃      〃        〃
R5-3giketukekka,2023,63,予算,議 案    令和４年度御杖村簡易水道事業特別会計補正予算(第３号)の議定に
R5-3giketukekka,2023,63,補正予算,議 案    令和４年度御杖村簡易水道事業特別会計補正予算(第３号)の議定に
R5-3giketukekka,2023,67,予算,議 案    令和４年度御杖村国民健康保険特別会計補正予算(第５号)の議定に
R5-3giketukekka,2023,67,補正予算,議 案    令和４年度御杖村国民健康保険特別会計補正予算(第５号)の議定に
R5-3giketukekka,2023,71,予算,議 案    令和４年度御杖村介護保険特別会計補正予算(第２号)の議定につい
R5-3giketukekka,2023,71,補正予算,議 案    令和４年度御杖村介護保険特別会計補正予算(第２号)の議定につい
R5-3giketukekka,2023,75,予算,令和４年度御杖村一般会計予算の議定について                     〃         〃        〃        〃        〃      〃        〃
R5-3giketukekka,2023,78,予算,令和４年度御杖村簡易水道事業特別会計予算の議定について               〃         〃        〃        〃        〃      〃        〃
R5-3giketukekka,2023,81,予算,令和４年度御杖村国民健康保険特別会計予算の議定について               〃         〃        〃        〃        〃      〃        〃
R5-3giketukekka,2023,84,予算,令和４年度御杖村介護保険特別会計予算の議定について                 〃         〃        〃        〃        〃      〃        〃
R5-3giketukekka,2023,87,予算,令和４年度御杖村後期高齢者医療特別会計予算の議定について              〃         〃        〃        〃        〃      〃        〃
R5-4giketukekka,2023,2,予算,●村長提出議案（契約２件、条例６件、予算４件、指定管理１件、計１３件）
R5-4giketukekka,2023,2,契約,●村長提出議案（契約２件、条例６件、予算４件、指定管理１件、計１３件）
R5-4giketukekka,2023,6,契約,議 案     桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結につい                         むらづくり
R5-4giketukekka,2023,6,工事,議 案     桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結につい                         むらづくり
R5-4giketukekka,2023,10,契約,桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について       〃        〃          〃       〃         〃      〃        〃
R5-4giketukekka,2023,10,工事,桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について       〃        〃          〃       〃         〃      〃        〃
R5-4giketukekka,2023,27,予算,議 案                                                            予算決算
R5-4giketukekka,2023,27,決算,議 案                                                            予算決算
R5-4giketukekka,2023,28,予算,令和５年度御杖村一般会計補正予算(第７号)の議定について         〃        〃                R5.12.12   可 決   R5.12.14   〃
R5-4giketukekka,2023,28,補正予算,令和５年度御杖村一般会計補正予算(第７号)の議定について         〃        〃                R5.12.12   可 決   R5.12.14   〃
R5-4giketukekka,2023,30,予算,議 案     令和５年度御杖村簡易水道事業特別会計補正予算(第１号)の議定に
R5-4giketukekka,2023,30,補正予算,議 案     令和５年度御杖村簡易水道事業特別会計補正予算(第１号)の議定に
R5-4giketukekka,2023,33,予算,議 案     令和５年度御杖村国民健康保険特別会計補正予算(第４号)の議定に
R5-4giketukekka,2023,33,補正予算,議 案     令和５年度御杖村国民健康保険特別会計補正予算(第４号)の議定に
R5-4giketukekka,2023,37,予算,令和５年度御杖村介護保険特別会計補正予算(第２号)の議定について     〃        〃          〃       〃        〃       〃        〃
R5-4giketukekka,2023,37,補正予算,令和５年度御杖村介護保険特別会計補正予算(第２号)の議定について     〃        〃          〃       〃        〃       〃        〃
R5-4kaigiroku,2023,39,契約,◎議案第４１号桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,39,工事,◎議案第４１号桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,41,契約,◎議案第４２号桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,41,工事,◎議案第４２号桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,59,予算,◎議案第４９号令和５年度御杖村一般会計補正予算（第７号）の議定について
R5-4kaigiroku,2023,59,補正予算,◎議案第４９号令和５年度御杖村一般会計補正予算（第７号）の議定について
R5-4kaigiroku,2023,60,予算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －15－
R5-4kaigiroku,2023,60,決算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －15－
R5-4kaigiroku,2023,61,予算,◎議案第５０号令和５年度御杖村簡易水道事業特別会計補正予算（第１号）の議定について
R5-4kaigiroku,2023,61,補正予算,◎議案第５０号令和５年度御杖村簡易水道事業特別会計補正予算（第１号）の議定について
R5-4kaigiroku,2023,62,予算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －16－
R5-4kaigiroku,2023,62,決算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －16－
R5-4kaigiroku,2023,63,予算,◎議案第５１号令和５年度御杖村国民健康保険特別会計補正予算（第４号）の議定について
R5-4kaigiroku,2023,63,補正予算,◎議案第５１号令和５年度御杖村国民健康保険特別会計補正予算（第４号）の議定について
R5-4kaigiroku,2023,64,予算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －16－
R5-4kaigiroku,2023,64,決算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －16－
R5-4kaigiroku,2023,65,予算,◎議案第５２号令和５年度御杖村介護保険特別会計補正予算（第２号）の議定について
R5-4kaigiroku,2023,65,補正予算,◎議案第５２号令和５年度御杖村介護保険特別会計補正予算（第２号）の議定について
R5-4kaigiroku,2023,66,予算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －17－
R5-4kaigiroku,2023,66,決算,[上程、説明、一括総括的質疑、予算決算委員会付託] ・・・・・・・・・・・・・・・・・・・・・・ －17－
R5-4kaigiroku,2023,81,契約,◎議案第４１号桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結について、
R5-4kaigiroku,2023,81,工事,◎議案第４１号桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結について、
R5-4kaigiroku,2023,82,契約,議案第４２号桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,82,工事,議案第４２号桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,84,契約,◎議案第４１号桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,84,工事,◎議案第４１号桃俣地区公衆トイレ整備工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,86,契約,◎議案第４２号桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,86,工事,◎議案第４２号桃俣地区配水管布設替工事に伴う工事請負変更契約の締結について
R5-4kaigiroku,2023,88,予算,◎議案第４９号令和５年度御杖村一般会計補正予算(第７号)の議定について、議案第５０号
R5-4kaigiroku,2023,88,補正予算,◎議案第４９号令和５年度御杖村一般会計補正予算(第７号)の議定について、議案第５０号
