Date,Meeting,Agenda,Department,Yen_Amount,Type,Speaker,Nakashima_Role,Notes,Source_File,Page
2021,R3-3kaigiroku,◎議案１１号令和２年度御杖村一般会計補正予算(第１０号)の議定に,Water/Sewer,,"予算,決算,補正予算",議長(山岡隆良君),,次に、日程第９議案１１号令和２年度御杖村一般会計補正予算第１０号の議 定について、日程第１０議案第１２号令和２年度御杖村簡易水道事業特別会計補正予算第２号 の議定について、日程第１１議案第１３号令和２年度御杖村国民健康保険特別会計補正予算 第５号の議定について、日程第１２議案第１４号令和２年度御杖村介護保険特別会計補正予算 第５号の議定について、日程第１３議案第１５号令和２年度御杖村後期高齢者医療,R3-3kaigiroku,42
2021,R3-3kaigiroku,◎議案１１号令和２年度御杖村一般会計補正予算(第１０号)の議定に,,,"予算,決算,補正予算",委員長(松岡一生君),,それでは、日程第９議案第１１号から日程第１３議案第１５号の補正予算 ５議案につきまして、一括して、その審査結果について報告をさせていただきます。審査の経 緯につきましては、先に報告させていただきましたとおりでございます。審査の経過でござい ますが、各会計ごとに質疑及び討論と採決を行いました。採決の結果につきましては、補正 予算５議案ともに全員の賛成により、原案のとおり可決すべきものと決定いたしまし,R3-3kaigiroku,42
2021,R3-3kaigiroku,◎議案１１号令和２年度御杖村一般会計補正予算(第１０号),,,"予算,補正予算",議長(山岡隆良君),,質疑なしと認めます。これで質疑を終わります。  ◎議案１１号令和２年度御杖村一般会計補正予算(第１０号) の議定について ［討論、採決］ －４３－,R3-3kaigiroku,43
2021,R3-3kaigiroku,◎議案１１号令和２年度御杖村一般会計補正予算(第１０号),,,"予算,補正予算",議長(山岡隆良君),,続いて議案ごとに、討論及び採決を行います。まず、日程第９議案１１号令和 ２年度御杖村一般会計補正予算第１０号の議定についてを議題とし、討論を行います。討論は ありませんか。 （「討論なし」の声あり）,R3-3kaigiroku,43
2021,R3-3kaigiroku,◎議案第１２号令和２年度御杖村簡易水道事業特別会計補正,Water/Sewer,,"予算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第９議案１１号令和２年度御杖 村一般会計補正予算第１０号の議定については、委員長の報告のとおり可決されました。   ◎議案第１２号令和２年度御杖村簡易水道事業特別会計補正 予算(第２号)の議定について ［討論、採決］ ,R3-3kaigiroku,43
2021,R3-3kaigiroku,◎議案第１２号令和２年度御杖村簡易水道事業特別会計補正,Water/Sewer,,予算,議長(山岡隆良君),,次に、日程第１０議案第１２号令和２年度御杖村簡易水道事業特別会計補正 予算第２号の議定についてを議題とし、討論を行います。討論はありませんか。 （「討論なし」の声あり）,R3-3kaigiroku,43
2021,R3-3kaigiroku,◎議案第１３号令和２年度御杖村国民健康保険特別会計,Water/Sewer,,"予算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第１０議案第１２号令和２年度御 杖村簡易水道事業特別会計補正予算第２号の議定については、委員長の報告のとおり可決さ れました。   ◎議案第１３号令和２年度御杖村国民健康保険特別会計 補正(第５号)の議定について ［討論、採決］ ,R3-3kaigiroku,43
2021,R3-3kaigiroku,◎議案第１３号令和２年度御杖村国民健康保険特別会計,,,予算,議長(山岡隆良君),,次に、日程第１１議案第１３号令和２年度御杖村国民健康保険特別会計補正 予算第５号の議定についてを議題とし、討論を行います。討論はありませんか。 （「討論なし」の声あり）,R3-3kaigiroku,43
2021,R3-3kaigiroku,◎議案第１４号令和２年度御杖村介護保険特別会計補正,,,"予算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第１１議案第１３号令和２年度御 杖村国民健康保険特別会計補正予算第５号の議定については、委員長の報告のとおり可決さ れました。 －４４－ ◎議案第１４号令和２年度御杖村介護保険特別会計補正 予算(第５号)の議定について ［討論、採決］ ,R3-3kaigiroku,44
2021,R3-3kaigiroku,◎議案第１４号令和２年度御杖村介護保険特別会計補正,,,"予算,補正予算",議長(山岡隆良君),,次に、日程第１２議案第１４号令和２年度御杖村介護保険特別会計補正予算 第５号の議定についてを議題とし、討論を行います。討論はありませんか。 （「討論なし」の声あり）,R3-3kaigiroku,44
2021,R3-3kaigiroku,◎議案第１５号令和２年度御杖村後期高齢者医療特別,,,"予算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第１２議案第１４号令和２年度御 杖村介護保険特別会計補正予算第５号の議定については、委員長の報告のとおり可決されま した。   ◎議案第１５号令和２年度御杖村後期高齢者医療特別 会計補正予算(第３号)の議定について ［討論、採決］ ,R3-3kaigiroku,44
2021,R3-3kaigiroku,◎議案第１５号令和２年度御杖村後期高齢者医療特別,,,予算,議長(山岡隆良君),,次に、日程第１３議案第１５号令和２年度御杖村後期高齢者医療特別会計補 正予算第３号の議定についてを議題とし、討論を行います。討論はありませんか。 （「討論なし」の声あり）,R3-3kaigiroku,44
2021,R3-3kaigiroku,◎議案第１６号令和３年度御杖村一般会計予算の議定について・議案,Water/Sewer,,"予算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第１３議案第１５号令和２年度御 杖村後期高齢者医療特別会計補正予算第３号の議定については、委員長の報告のとおり可決さ れました。   ◎議案第１６号令和３年度御杖村一般会計予算の議定について・議案 第１７号令和３年度御杖村簡易水道事業特別会計予算の議定につ いて・議案第１８号令和３年度御杖村国民健康保険特別会計予算の 議定について・議案第１９号令和３年度,R3-3kaigiroku,44
2021,R3-3kaigiroku,◎議案第１６号令和３年度御杖村一般会計予算の議定について・議案,Water/Sewer,,"予算,決算",議長(山岡隆良君),,次に、日程第１４議案第１６号令和３年度御杖村一般会計予算の議定について、 －４５－ 日程第１５議案第１７号令和３年度御杖村簡易水道事業特別会計予算の議定について、日程 第１６議案第１８号令和３年度御杖村国民健康保険特別会計予算の議定について、日程第１７ 議案第１９号令和３年度御杖村介護保険特別会計予算の議定について、日程第１８議案第２０ 号令和３年度御杖村後期高齢者医療特別会計予算の議定についての,R3-3kaigiroku,45
